"Subject","rt","stimulus","CodingForStimulus","responseType","Rating","Age","Gender","AmericanEnglishNative","OtherLanguages","AgeOfOtherL2Onset","DescribeOtherL2Experience"
"English1a-20250204-205",1509,"ndek",40,"ResponseActual",6,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1444,"ndaik",41,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2789,"tlangduk",42,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1459,"bwus",43,"ResponseActual",1,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1428,"tembip",44,"ResponseActual",6,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",3365,"gukpim",45,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",2259,"dlesbup",46,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",4997,"gwut",47,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1741,"drensum",48,"ResponseActual",6,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1531,"driksum",49,"ResponseActual",7,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1388,"pmaut",50,"ResponseActual",4,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1756,"dunbem",51,"ResponseActual",2,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",3500,"druksan",52,"ResponseActual",3,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-205",1285,"treng",53,"ResponseActual",6,26,"Male","Yes","Korean","I started learning korean at age 21"," so roughly 4 years I have been learning korean.,My learning experience has been off and on. I learn a little by little. In the beginning, I learned very quickly when I had lots of motovation, but now I learn more slowly."
"English1a-20250204-206",2956,"mpat",1,"ResponseActual",5,20,"Female","Yes","Spanish","I began learning Spanish at 13 years old"," I've been learning for 7 years now.,I learned Spanish through my Dad who was a Spanish teacher, through my public school system, and through apps on my phone like Duolingo"
"English1a-20250204-206",2443,"dliim",2,"ResponseActual",3,20,"Female","Yes","Spanish","I began learning Spanish at 13 years old"," I've been learning for 7 years now.,I learned Spanish through my Dad who was a Spanish teacher, through my public school system, and through apps on my phone like Duolingo"
"English1a-20250204-206",2338,"dlain",3,"ResponseActual",3,20,"Female","Yes","Spanish","I began learning Spanish at 13 years old"," I've been learning for 7 years now.,I learned Spanish through my Dad who was a Spanish teacher, through my public school system, and through apps on my phone like Duolingo"
"English1a-20250204-206",4380,"santem",4,"ResponseActual",6,20,"Female","Yes","Spanish","I began learning Spanish at 13 years old"," I've been learning for 7 years now.,I learned Spanish through my Dad who was a Spanish teacher, through my public school system, and through apps on my phone like Duolingo"
"English1a-20250204-206",1973,"bnup",5,"ResponseActual",3,20,"Female","Yes","Spanish","I began learning Spanish at 13 years old"," I've been learning for 7 years now.,I learned Spanish through my Dad who was a Spanish teacher, through my public school system, and through apps on my phone like Duolingo"
"English1a-20250204-206",3876,"bimkun",6,"ResponseActual",3,20,"Female","Yes","Spanish","I began learning Spanish at 13 years old"," I've been learning for 7 years now.,I learned Spanish through my Dad who was a Spanish teacher, through my public school system, and through apps on my phone like Duolingo"
"English1a-20250204-206",3293,"draspung",7,"ResponseActual",3,20,"Female","Yes","Spanish","I began learning Spanish at 13 years old"," I've been learning for 7 years now.,I learned Spanish through my Dad who was a Spanish teacher, through my public school system, and through apps on my phone like Duolingo"
"English1a-20250204-206",3349,"mpahk",8,"ResponseActual",3,20,"Female","Yes","Spanish","I began learning Spanish at 13 years old"," I've been learning for 7 years now.,I learned Spanish through my Dad who was a Spanish teacher, through my public school system, and through apps on my phone like Duolingo"
